customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age
3764,1,29,2.0,1,1,15.0,60.0
3765,1,20,3.0,1,0,18.0,54.0
3766,0,47,2.0,1,1,19.0,47.0
3767,0,25,,3,0,16.0,35.0
3768,1,44,2.0,1,1,14.0,46.0
3769,0,40,1.0,3,1,5.0,24.0
3770,0,54,6.0,1,0,17.0,29.0
3771,1,78,7.0,1,0,17.0,43.0
3772,1,45,7.0,1,1,2.0,18.0
3773,0,44,,2,1,18.0,41.0
3774,1,38,3.0,3,0,2.0,19.0
3775,1,16,1.0,2,0,8.0,32.0
3776,0,46,5.0,1,1,19.0,40.0
3777,1,13,2.0,3,1,6.0,48.0
3778,0,99,1.0,3,0,10.0,46.0
3779,2,68,4.0,2,0,11.0,40.0
3780,0,10,2.0,3,0,8.0,24.0
3781,1,30,5.0,1,1,12.0,56.0
3782,0,12,2.0,1,0,11.0,44.0
3783,1,61,2.0,1,0,7.0,43.0
3784,0,56,2.0,3,0,13.0,34.0
3785,1,93,2.0,2,0,14.0,48.0
3786,0,12,,3,0,22.0,32.0
3787,1,1,7.0,3,0,6.0,52.0
3788,1,73,2.0,1,0,18.0,55.0
3789,0,52,7.0,1,1,6.0,61.0
3791,0,17,1.0,2,0,6.0,24.0
3792,1,81,2.0,2,1,5.0,41.0
3793,1,49,,2,1,15.0,60.0
3794,1,47,4.0,1,0,2.0,23.0
3795,0,88,6.0,3,1,5.0,61.0
3796,0,51,2.0,1,1,9.0,52.0
3797,1,76,1.0,2,1,4.0,38.0
3798,0,13,7.0,1,1,17.0,49.0
3799,1,94,3.0,3,0,18.0,46.0
3800,1,19,,3,0,15.0,37.0
3801,1,76,1.0,1,1,17.0,46.0
3802,1,9,8.0,3,1,5.0,47.0
3803,1,54,1.0,1,1,11.0,56.0
3804,1,23,7.0,1,1,4.0,31.0
3805,1,52,3.0,2,0,4.0,40.0
3806,0,1,3.0,1,0,7.0,63.0
3807,1,73,5.0,1,0,21.0,41.0
3808,0,66,7.0,1,1,11.0,48.0
3809,1,44,7.0,2,0,11.0,62.0
3810,1,22,1.0,2,0,5.0,43.0
3811,1,60,2.0,3,0,4.0,20.0
3812,1,91,5.0,1,1,12.0,40.0
3813,0,12,4.0,1,1,6.0,38.0
3814,1,10,2.0,1,1,11.0,34.0
3815,0,99,9.0,1,1,5.0,36.0
3816,1,93,3.0,1,1,18.0,48.0
3817,0,65,7.0,3,0,13.0,60.0
3818,0,5,5.0,1,1,7.0,53.0
3819,0,62,,3,0,3.0,39.0
3820,1,65,4.0,1,0,17.0,37.0
3821,1,96,7.0,2,0,14.0,29.0
3822,0,37,7.0,3,1,18.0,58.0
3823,1,5,5.0,2,0,4.0,53.0
3824,0,33,3.0,1,0,3.0,23.0
3825,1,82,1.0,1,0,11.0,39.0
3826,0,33,1.0,1,0,7.0,39.0
3827,1,10,5.0,2,0,8.0,41.0
3828,1,81,1.0,1,0,6.0,25.0
3829,0,68,,1,1,15.0,37.0
3830,0,92,5.0,3,0,8.0,63.0
3831,0,10,9.0,2,1,6.0,46.0
3832,1,30,2.0,3,0,9.0,44.0
3833,1,88,7.0,1,0,16.0,32.0
3834,1,59,2.0,1,1,11.0,45.0
3835,0,19,,2,0,16.0,58.0
3836,1,16,7.0,2,1,7.0,22.0
3837,1,26,,1,1,17.0,27.0
3838,1,59,2.0,2,1,4.0,30.0
3839,1,78,7.0,3,1,2.0,25.0
3840,0,27,,3,0,5.0,55.0
3841,0,64,7.0,2,0,10.0,27.0
3842,0,24,,1,1,12.0,46.0
3843,0,0,2.0,1,1,16.0,28.0
3844,1,87,7.0,2,0,15.0,30.0
3845,1,72,7.0,1,1,5.0,62.0
3846,1,57,7.0,1,0,15.0,61.0
3847,1,8,1.0,1,1,14.0,56.0
3848,0,4,,3,0,13.0,59.0
3849,1,2,3.0,1,1,15.0,49.0
3850,0,55,,1,1,2.0,17.0
3851,0,5,7.0,3,0,3.0,23.0
3852,0,44,,1,0,4.0,35.0
3853,1,91,,1,1,19.0,42.0
3854,1,47,3.0,3,1,2.0,21.0
3855,0,89,,1,0,16.0,52.0
3856,1,74,3.0,2,0,7.0,25.0
3857,0,64,2.0,1,1,10.0,32.0
3858,1,57,9.0,1,1,1.0,19.0
3859,0,81,7.0,1,0,14.0,61.0
3860,1,14,,2,1,13.0,31.0
3861,0,87,5.0,2,0,9.0,49.0
3862,1,1,1.0,1,0,4.0,21.0
3863,0,30,5.0,3,0,20.0,32.0
3864,1,23,,1,1,10.0,54.0
3865,0,49,7.0,1,1,11.0,39.0
3866,1,56,1.0,1,1,9.0,27.0
3867,1,14,4.0,1,1,1.0,19.0
3868,1,60,1.0,2,1,4.0,20.0
3869,1,58,7.0,2,0,13.0,43.0
3870,1,31,1.0,1,0,5.0,33.0
3871,1,80,,1,0,4.0,34.0
3872,1,14,5.0,3,1,12.0,60.0
3873,0,32,2.0,1,0,11.0,39.0
3874,0,47,2.0,1,0,19.0,54.0
3875,0,2,7.0,1,1,5.0,32.0
3876,1,22,2.0,3,0,16.0,50.0
3877,1,55,,3,0,11.0,46.0
3878,0,99,,1,0,9.0,39.0
3879,0,74,,3,0,19.0,38.0
3880,1,77,7.0,1,0,14.0,49.0
3881,1,50,2.0,2,0,18.0,46.0
3882,1,18,1.0,1,1,9.0,41.0
3883,2,35,4.0,1,0,11.0,40.0
3884,1,69,7.0,3,1,18.0,31.0
3885,0,55,2.0,1,1,8.0,39.0
3886,1,74,7.0,2,0,5.0,21.0
3887,1,66,,2,0,7.0,53.0
3888,1,4,4.0,3,1,11.0,30.0
3889,0,39,5.0,2,0,18.0,42.0
3890,1,72,5.0,1,0,10.0,55.0
3891,1,61,5.0,3,1,7.0,40.0
3892,0,19,,1,1,15.0,39.0
3893,1,7,,3,1,4.0,21.0
3894,0,70,4.0,2,0,10.0,35.0
3895,0,18,4.0,2,1,2.0,23.0
3896,1,3,,1,1,13.0,38.0
3897,1,36,7.0,3,1,5.0,50.0
3898,0,91,1.0,1,0,6.0,59.0
3899,0,23,1.0,2,1,6.0,62.0
3900,1,78,2.0,1,1,3.0,31.0
3901,1,98,6.0,3,0,12.0,43.0
3902,1,2,7.0,2,0,9.0,56.0
3903,1,69,,1,1,17.0,36.0
3904,1,15,5.0,2,0,7.0,40.0
3905,1,72,6.0,3,0,5.0,50.0
3906,0,87,2.0,3,0,13.0,35.0
3907,1,8,,3,1,5.0,21.0
3908,0,64,1.0,3,0,1.0,18.0
3909,0,1,7.0,3,1,18.0,30.0
3910,0,38,4.0,1,0,10.0,37.0
3911,1,81,,1,0,5.0,63.0
3912,0,89,1.0,2,0,22.0,31.0
3913,1,11,5.0,1,1,6.0,58.0
3914,1,79,9.0,2,1,22.0,29.0
3915,1,17,2.0,2,0,15.0,58.0
3916,1,31,5.0,2,1,17.0,59.0
3917,0,79,7.0,1,0,4.0,20.0
3918,1,52,,3,0,18.0,40.0
3919,1,38,2.0,3,0,18.0,54.0
3920,0,90,8.0,1,1,9.0,56.0
3921,1,93,7.0,3,0,10.0,41.0
3922,0,90,2.0,1,1,3.0,36.0
3923,0,90,2.0,3,0,16.0,39.0
3924,0,72,3.0,3,1,10.0,41.0
3925,1,81,,3,0,7.0,39.0
3926,0,24,7.0,1,1,18.0,63.0
3927,0,29,7.0,1,1,7.0,39.0
3928,1,71,3.0,2,1,6.0,35.0
3929,1,50,,2,1,10.0,28.0
3930,1,43,2.0,3,0,22.0,29.0
3931,2,19,4.0,3,1,11.0,40.0
3932,0,85,2.0,1,0,11.0,31.0
3933,1,65,,3,1,10.0,34.0
3934,1,38,7.0,1,1,16.0,40.0
3935,2,72,4.0,3,1,11.0,40.0
3936,0,57,2.0,2,1,16.0,57.0
3937,0,81,3.0,1,0,12.0,39.0
3938,1,25,2.0,3,1,9.0,44.0
3939,0,67,7.0,2,0,15.0,36.0
3940,1,9,5.0,1,0,9.0,40.0
3941,1,27,7.0,1,1,11.0,39.0
3942,1,82,7.0,1,0,12.0,52.0
3943,0,19,2.0,2,0,2.0,20.0
3944,0,28,4.0,2,0,3.0,44.0
3945,0,77,5.0,3,0,7.0,23.0
3946,0,85,5.0,3,1,10.0,57.0
3947,1,26,,1,0,12.0,47.0
3948,0,44,1.0,1,0,13.0,31.0
3949,0,24,7.0,3,1,1.0,16.0
3950,0,72,2.0,3,1,12.0,49.0
3951,0,39,,2,1,9.0,42.0
3952,1,96,7.0,2,0,10.0,49.0
3953,1,79,1.0,2,1,2.0,18.0
3954,0,63,2.0,3,0,2.0,17.0
3955,1,87,6.0,1,1,7.0,47.0
3956,0,54,5.0,1,1,12.0,60.0
3957,1,4,,3,1,14.0,39.0
3958,0,8,2.0,2,1,16.0,47.0
3959,0,76,,1,0,3.0,25.0
3960,0,6,3.0,1,0,1.0,17.0
3961,1,11,1.0,3,1,5.0,25.0
3962,0,17,6.0,3,1,14.0,40.0
3963,1,10,,1,0,13.0,63.0
3964,1,28,7.0,3,0,5.0,61.0
3965,1,39,7.0,1,1,13.0,33.0
3966,1,53,,1,1,11.0,49.0
3967,1,90,7.0,2,0,7.0,39.0
3968,1,99,3.0,3,0,22.0,40.0
3969,1,93,7.0,2,1,10.0,40.0
3970,1,73,5.0,3,1,12.0,48.0
3971,1,2,2.0,3,0,16.0,38.0
3972,1,6,5.0,1,0,8.0,38.0
3973,1,24,7.0,3,0,17.0,54.0
3974,1,82,,2,1,9.0,56.0
3975,1,2,9.0,2,0,18.0,46.0
3976,1,0,,2,1,13.0,60.0
3977,1,31,7.0,1,1,16.0,52.0
3978,1,4,2.0,1,0,5.0,45.0
3979,0,67,2.0,1,1,18.0,43.0
3980,0,41,7.0,1,0,12.0,53.0
3981,1,34,1.0,1,0,1.0,23.0
3982,1,89,7.0,1,1,12.0,55.0
3983,0,19,,1,1,9.0,52.0
3984,0,74,9.0,2,0,10.0,57.0
3985,1,44,3.0,1,0,4.0,19.0
3986,1,1,1.0,1,0,21.0,41.0
3987,1,18,6.0,1,0,7.0,53.0
3988,1,97,1.0,1,1,1.0,23.0
3989,0,75,6.0,2,1,1.0,18.0
3990,0,99,1.0,3,0,1.0,19.0
3991,0,61,7.0,1,1,13.0,32.0
3992,0,99,7.0,2,1,18.0,37.0
3993,1,6,9.0,1,0,10.0,43.0
3994,1,5,7.0,2,0,12.0,28.0
3995,0,93,7.0,1,1,14.0,42.0
3996,1,8,1.0,1,0,19.0,42.0
3997,1,87,7.0,3,1,1.0,16.0
3998,2,60,4.0,3,0,11.0,40.0
3999,0,11,7.0,2,1,10.0,44.0
4000,0,76,,2,0,11.0,26.0
